card_id,card_name,category,justification,card_text
76763417,Cyber Gymnast,Board Breaker,"This card's effect allows the user to destroy an opponent's monster by discarding a card. This is primarily used to remove threats on the opponent's field, especially when going second, fitting the role of a board breaker.","Once per turn: You can discard 1 card, then target 1 face-up Attack Position monster your opponent controls; destroy that target."
29013526,Storming Wynn,Extender,"This card's effect requires tributing another WIND monster to special summon another from the hand, indicating it extends existing plays rather than starting them, and the destruction clause upon losing field presence highlights its role in continuing a combo.","Once per turn, you can Tribute 1 WIND monster (except this card) to Special Summon 1 WIND monster from your hand. The monster Special Summoned by this effect is destroyed if ""Storming Wynn"" is removed from your side of the field."
12538374,Treeborn Frog,Extender,"This card can Special Summon itself from the Graveyard during the Standby Phase, but it requires specific conditions (controlling no Spell/Trap Cards) to activate and resolve its effect. This typically allows it to be revived to continue plays or extend a combo after initial plays have been made and the field state is controlled. It does not initiate a combo on its own but rather provides additional resources or board presence during a later phase of the turn.","Once per turn, during your Standby Phase, if this card is in your Graveyard and you do not control ""Treeborn Frog"": You can Special Summon this card. You must control no Spell/Trap Cards to activate and to resolve this effect."
2196767,Gambler of Legend,Handtrap,"This card’s effect is designed to be activated from the hand during the opponent’s turn to disrupt their plays, fitting the reactive and disruptive nature of a handtrap. The randomness introduces an element of unpredictability and disruption, common in handtrap effects.","Once per turn, you can toss a coin 3 times and apply the appropriate effect: ● 3 Heads: Destroy all monsters your opponent controls. ● 2 Heads: Discard 1 random card from your opponent's hand. ● 1 Head: Destroy 1 card you control. ● 3 Tails: Discard your entire hand."
87978805,Parasitic Ticky,None,This card text only describes stat modifications based on game state and does not contain an activation condition or strategic role that fits the defined categories.,The ATK and DEF of this card are each equal to the number of tokens on the field x 500.
15150365,White Magical Hat,None,"This card's effect activates when it inflicts battle damage, which is a condition that occurs during the normal course of combat rather than a specific strategic activation for combo extension, disruption, or board breaking. It doesn't initiate plays, stop opponent's plays from hand, or clear boards.","When this card inflicts Battle Damage to your opponent's Life Points, your opponent discards 1 card randomly from his/her hand."
33114323,Metalsilver Armor,None,"This card is an Equip Spell and does not have an activation condition that fits the defined categories (Starter, Handtrap, Extender, Board Breaker, Garnet). Its effect is passive protection for an equipped monster.","As long as you control the monster equipped with this card, your opponent cannot use the effect of a Spell, Trap, or Effect Monster that targets 1 monster, except the equipped monster."
40640057,Kuriboh,Handtrap,"This card can be activated from the hand during the opponent's turn in response to a battle, allowing the player to take no battle damage. This disruption from hand aligns with the definition of a handtrap.","During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle."
2851070,Reflect Bounder,None,"This card's effect is purely defensive and reactive, triggering only when attacked. It does not inherently start a combo, disrupt the opponent from the hand, extend existing plays, break boards, or serve as a necessary but undesirable brick. Its primary function is to inflict damage and then destroy itself, which doesn't align with the core strategic roles of the provided categories.","Before damage calculation, if this card is being attacked by an opponent's monster, and was in face-up Attack Position at the start of the Damage Step: Inflict damage to your opponent equal to the attacking monster's ATK. If you do, after damage calculation: Destroy this card."
56789759,Tyhone #2,None,"This text appears to be flavor text and does not describe a card effect that can be used to activate or disrupt gameplay. Therefore, it does not fit into any of the provided categories.",A crimson dragon that spits fireballs to create a blazing sea of fire.
43586926,Twin-Headed Behemoth,None,"This card's effect activates during the End Phase after it has been destroyed and sent to the GY. It special summons itself, but with reduced stats. This doesn't fit the criteria for a Starter, Handtrap, Extender, Board Breaker, or Garnet as it doesn't initiate plays, disrupt opponents from hand, extend existing combos, break boards, or serve as an undesirable combo piece.","During the End Phase, if this card is in the GY because it was destroyed on the field and sent there this turn: You can Special Summon this card, but its ATK/DEF become 1000. You can only use this effect of ""Twin-Headed Behemoth"" once per Duel."
9159938,Dark Gray,"Card Text: “If you control a monster: You can Special Summon this card from your hand. You can only use this effect of ""Fossil Dyna Pachycéphale"" once per turn. Neither player can Special Summon monsters from the Deck, except by Tribute Summoning. If this card is flipped face-up: Negate all effects of monsters your opponent controls that were Special Summoned from the Deck, and if you do, destroy them.”","``` Category: Starter This card can be Special Summoned from the hand if you control a monster, allowing it to start plays by itself. Its second effect also restricts the opponent's Special Summons from the Deck, providing disruptive utility from the field. ```","Entirely gray, this beast has rarely been seen by mortal eyes."
32809211,Jinzo #7,None,"This card's effect only allows it to attack directly, which is a basic combat ability and does not fit the activation conditions or strategic roles of any of the defined categories.",This monster can attack your opponent's Life Points directly.
5616412,Destruction Punch,None,"This card is a trap that activates when attacked. Its effect is a passive defense that triggers during damage calculation and does not initiate plays, disrupt opponent actions, extend combos, or break boards. It does not fit any of the defined categories.","If the ATK of an attacking monster your opponent controls is lower than the DEF of the attacked Defense Position monster you control, destroy the attacking monster at the end of the Damage Step. (Damage calculation is applied normally.)"
46181000,Frontline Base,Extender,"This card's effect requires you to have a Union monster in your hand to Special Summon another Union monster from your hand, meaning it needs an initial play or board presence to extend your combo.",Once per turn: You can Special Summon 1 Level 4 or lower Union monster from your hand.
71625222,Time Wizard,None,"This card's effect is activated by choice, not by a specific condition related to the opponent's actions or the player's board state. It doesn't initiate a combo, disrupt the opponent from hand, extend plays, break boards, or function as a necessary brick. Its activation is a gamble with a significant downside, making it not fit any of the defined strategic roles.","Once per turn: You can toss a coin and call it. If you call it right, destroy all monsters your opponent controls. If you call it wrong, destroy as many monsters you control as possible, and if you do, take damage equal to half the total ATK those destroyed monsters had while face-up on the field."
75499502,Master & Expert,None,"The provided text is flavor text and does not contain any card effects. Therefore, it cannot be classified into any of the given categories.",A deadly duo consisting of a beast master and its loyal servant.
40619825,Axe of Despair,None,"This card provides a stat boost and a recursive effect, but it does not directly initiate a combo, disrupt the opponent from hand, extend existing plays, break a board, or function as a necessary brick. Its primary utility is enhancing a monster or returning to the deck, neither of which directly fits the defined categories.","(This card is always treated as an ""Archfiend"" card.)
The equipped monster gains 1000 ATK. When this card is sent from the field to the Graveyard: You can Tribute 1 monster; place this card on the top of your Deck."
48539234,Appropriate,Handtrap,"This card is activated when the opponent draws outside of their Draw Phase, and its effect can be triggered from the hand to disrupt the opponent's draws and gain card advantage, fitting the disruptive role of a handtrap.","Activate only when your opponent draws a card(s) outside of either Draw Phase. After that, each time your opponent draws a card(s) outside of either Draw Phase, immediately draw 2 cards."
1804528,Dark Coffin,None,"This card's effect activates when it is destroyed and sent to the Graveyard, meaning it does not proactively start a combo, disrupt the opponent from the hand, extend plays, or break established boards. It also doesn't fit the description of a ""Garnet.""","When this face-down card is destroyed and sent to the Graveyard, your opponent selects and executes 1 of the following effects:
● Discard 1 random card in their hand.
● Select 1 monster on their side of the field and destroy it."
4042268,Island Turtle,"Card Text: ""Once per turn, you can target 1 Level 8 or lower monster on the field; negate its effects until the End Phase. If this card is destroyed by battle or by card effect: You can Special Summon 1 Level 9 or lower ""Sea Dragon"" monster from your hand or Deck.”","Category: Handtrap This card’s effect is reactive, able to be activated from the hand to negate opponent's monster effects, fitting the definition of a disruptive handtrap. The secondary effect provides a recovery method, extending its utility.",A huge turtle that is often mistaken for an island.
57281778,Ryu Kokki,None,"This effect is a passive damage-step effect that triggers after a battle. It does not initiate plays, disrupt the opponent from the hand, extend combos, break boards, or function as a garnets. It simply provides a battle-related benefit.","At the end of the Damage Step, if this card battled a Warrior or Spellcaster-Type monster: Destroy that monster."
50005633,Swordstalker,None,The provided text is flavor text and does not describe any card effects that would allow for classification into the given categories.,A monster formed by the vengeful souls of those who passed away in battle.
70231910,Dark Core,Board Breaker,"This card's effect allows the player to banish a face-up monster on the field by discarding a card. This directly addresses and removes an opponent's threat, making it most useful when going second to break an established board.","Discard 1 card, then target 1 face-up monster on the field; banish that target."
60519422,Kishido Spirit,None,"This card's effect is a continuous effect that prevents battle destruction under specific conditions. It does not have an activation condition that fits the defined categories, nor does it serve a disruptive, combo-extending, or board-breaking strategic role.",Monsters on your side of the field cannot be destroyed in a battle if the monsters' ATK are equal.
21887179,Getsu Fuhma,None,"This card's effect is a passive, in-battle effect that does not fit the criteria for any of the defined categories (Starter, Handtrap, Extender, Board Breaker, Garnet). It doesn't initiate plays, disrupt from hand, extend combos, break boards, or act as a necessary-but-undesirable draw.","If this card battles a Fiend or Zombie-Type monster, destroy that monster at the end of the Damage Step."
55875323,Electric Lizard,None,"This card text describes a continuous effect that prevents a monster from attacking on its next turn after attacking ""Electric Lizard."" It does not have an activation condition that fits the definitions of starter, handtrap, extender, board breaker, or garnet. It's a passive effect that modifies combat.","A non Zombie-Type monster attacking ""Electric Lizard"" cannot attack on its following turn."
82542267,Gravedigger Ghoul,Board Breaker,"This card’s effect allows the player to remove cards from the opponent's Graveyard, which can disrupt their plays and remove key resources. While it doesn't directly attack established threats on the field, it weakens the opponent's potential for future plays, serving as a form of disruption that is often best utilized when going second.",Select up to 2 Monster Card(s) from your opponent's Graveyard. Remove the selected card(s) from play.
18144507,Harpie's Feather Duster,Board Breaker,"This card's effect directly addresses and removes established threats on the opponent's field (all Spell and Trap cards), making it a tool primarily used to break an opponent's board, especially when going second.",Destroy all Spell and Trap Cards your opponent controls.
30914564,Sacred Crane,Extender,"This card's effect grants a benefit (drawing a card) upon being Special Summoned. This implies it's typically used to extend existing plays by bringing itself out and providing additional resources, rather than initiating a combo on its own.",If this card is Special Summoned: Draw 1 card.
21340051,Boar Soldier,None,"This card's effects are passive and dependent on the opponent's board state or specific summon conditions. It does not initiate combos, disrupt the opponent from the hand, extend plays, break boards, or fit the description of a ""Garnet."" It doesn't fulfill the core requirements of any of the defined categories.","If this card is Normal Summoned, destroy this card. If your opponent controls 1 or more monsters, decrease the ATK of this card by 1000 points."
83225447,Stim-Pack,None,"This card only provides a stat boost and a continuous ATK reduction, with no activation condition that fits any of the defined categories or a strategic role beyond a minor stat buff.","The equipped monster gains 700 ATK. During each of your Standby Phases, the equipped monster loses 200 ATK."
90925163,Dancing Fairy,None,"This card's effect provides a passive Life Point gain and does not have an activation condition that initiates a combo, disrupts the opponent, extends plays, breaks boards, or is a necessary but undesirable draw. Therefore, it does not fit into any of the defined categories.","As long as this card remains in face-up Defense Position on your side of the field, increase your Life Points by 1000 points during each of your Standby Phases."
37721209,Levia-Dragon - Daedalus,Board Breaker,"This card's effect destroys all other cards on the field, which is a powerful board-clearing effect that is most impactful when going second to deal with an opponent's established board.","You can send 1 face-up ""Umi"" you control to the GY; destroy all other cards on the field."
21770260,Jam Breeding Machine,Starter,"This card begins a play by Special Summoning a monster during the Standby Phase, initiating a focused strategy around generating ""Slime Tokens.""","During each of your Standby Phases: Special Summon 1 ""Slime Token"" (Aqua-Type/WATER/LEVEL 1/ATK 500/DEF 500) in Attack Position. You cannot Summon any monsters, except ""Slime Tokens"" (but you can Set)."
50122883,Bite Shoes,None,"This card's effect is a simple battle position change without any specific combo-enabling, hand disruption, board-breaking, or engine-starting properties. It does not fit the criteria for any of the defined categories.",FLIP: Change the battle position of 1 face-up monster on the field.
5990062,Reversal Quiz,Handtrap,"This card’s effect is triggered by an opponent’s card activation, allowing for a reactive disruption of the opponent’s plays – a classic handtrap function.","Send all cards in your hand and on your side of the field to the Graveyard. Call the type of card (Spell, Trap, or Monster) on top of your Deck. If you call it right, exchange your current Life Points with your opponent's current ones."
9293977,Metal Dragon,None,"This is not a card effect, but a Fusion Monster's material requirement. It describes what monsters are needed to summon the Fusion Monster, not an effect that can be activated.","""Steel Ogre Grotto #1"" + ""Lesser Dragon"""
91595718,Book of Secret Arts,None,"This card is an Equip Spell and lacks any effect that activates based on specific conditions or has a strategic role such as starting a combo, disrupting the opponent, extending plays, breaking boards, or being a necessary brick. Its effect is a passive ATK/DEF boost.",A Spellcaster-Type monster equipped with this card increases its ATK and DEF by 300 points.
60391791,Senri Eye,None,"This card's effect activates passively during your Standby Phase and provides information about the opponent's top card without directly disrupting their plays, furthering your own combos, or breaking their board. It does not fit the criteria for Starter, Handtrap, Extender, Board Breaker, or Garnet.","Once per turn, during each of your Standby Phases, you can pay 100 Life Points to look at 1 card on the top of your opponent's Deck and return it to its original position. Your opponent cannot look at the card."
27671321,Lightning Conger,None,The provided text is a flavor text description and does not contain any game effect information necessary for classification.,This massive eel generates huge charges of electricity and unleashes them as thunderbolts.
53153481,Armaill,None,This card text only provides flavor text and does not contain any game effects that can be classified into the given categories.,A strange warrior who manipulates three deadly blades with both hands and his tail.
19230408,Offerings to the Doomed,Board Breaker,"This card's effect is to destroy an opponent's monster, directly answering an established threat on their field. The cost of skipping the next draw phase suggests it's a powerful effect intended for when going second and needing to break a board, rather than advancing one's own combo.","Target 1 face-up monster on the field; destroy that target, also skip your next Draw Phase."
5758500,Soul Release,Board Breaker,"This card's effect directly interacts with the opponent's graveyard by banishing cards, which can disrupt their graveyard-centric strategies and remove resources they might need. While it doesn't destroy monsters on the field, graveyard disruption is a form of board breaking as it hinders the opponent's ability to further their plays. It's not a starter as it doesn't initiate a combo, nor an extender as it doesn't build upon existing plays. It also doesn't fit the handtrap or garnet categories.",Target up to 5 cards in any GY(s); banish them.
43487744,White Hole,None,"This card’s effect is a conditional protection that activates in response to an opponent’s card effect. It does not initiate a combo, disrupt the opponent from the hand, extend plays, or break boards on its own. It simply prevents your monsters from being destroyed by a specific card.","When your opponent activates ""Dark Hole"": Monsters you control cannot be destroyed by that ""Dark Hole's"" effect."
37684215,Fusion Sword Murasame Blade,None,"This card is an Equip Spell that provides a stat boost and protection. It does not have an activation condition that initiates a combo, disrupt the opponent, extend plays, break boards, or is a specific ""Garnet"" piece. Therefore, it doesn't fit into any of the defined categories.","Equip only to a Warrior-Type monster. It gains 800 ATK. While equipped to a monster, this card cannot be destroyed by card effects."
41420027,Solemn Judgment,Handtrap,"This card's effect can be activated from the hand during either player's turn when a Summon or Spell/Trap activation occurs, negating it and destroying the card. This disruption from the hand, independent of board presence, fits the definition of a Handtrap.","When a monster(s) would be Summoned, OR a Spell/Trap Card is activated: Pay half your LP; negate the Summon or activation, and if you do, destroy that card."
27053506,Secret Barrel,None,"This card effect deals damage based on the opponent's hand and field, but it does not activate from the hand, disrupt the opponent's plays, extend combos, break boards, or serve as a dedicated engine piece. It is a direct damage effect with no inherent activation condition that fits the defined categories.",Inflict 200 damage to your opponent for each card in their hand and for each card they control.
55821894,Amazoness Fighter,None,"The provided text only describes a continuous effect that reduces battle damage involving the card. It does not include an activation condition or a strategic role that fits any of the defined categories (Starter, Handtrap, Extender, Board Breaker, Garnet).",You take no battle damage from attacks involving this card.
46821314,Humanoid Slime,None,"The provided text does not describe any game effect. It appears to be flavor text describing the monster's appearance. Without a card effect, it cannot be classified into any of the given categories.",This slime apparently has some human genes in its genetic makeup.
12253117,World Suppression,Extender,"This card's activation condition requires a Field Spell to be present on the field, meaning it cannot initiate plays on its own. Its effect serves to disrupt the opponent by negating their Field Spell, which can extend your own strategy by preventing the opponent from executing their plays.",You can only activate this card when a Field Spell Card is activated. Negate the Field Spell Card during the turn this card is activated.
83241722,Dice Re-Roll,None,"The card's effect is passive and conditional, requiring a die roll by either player. It doesn't directly initiate a combo, disrupt the opponent, extend plays, break boards, or act as a necessary but undesirable draw. Its utility is limited and doesn't fit any of the defined strategic roles.","One time, during the rest of this turn, if either player(s) rolls a die (or dice), you can have the player(s) re-roll. (You can only gain this effect once per turn.)"
9156135,Apprentice Magician,Extender,"This card's primary effect of placing a Spell Counter requires it to be Summoned, meaning another card likely initiated the play. Its secondary effect to Special Summon a monster from the Deck upon destruction also helps continue plays or recover from disruption after it has been on the field, fitting the role of an extender.",If this card is Summoned: Target 1 face-up card on the field that you can place a Spell Counter on; place 1 Spell Counter on that target. If this card is destroyed by battle: You can Special Summon 1 Level 2 or lower Spellcaster monster from your Deck in face-down Defense Position.
7359741,Mechanicalchaser,Handtrap,"The card's effect – targeting and destroying an opponent's monster – is a reactive effect activated from the hand during either player’s turn, designed to disrupt the opponent’s plays, fitting the definition of a handtrap.",A hunter that relentlessly pursues its target by order of the Machine King.
7562372,Megasonic Eye,None,"The provided text is flavor text and does not describe any card effect. Therefore, it cannot be classified into any of the given categories.","Made of mysterious metal, this monster is a doomsday machine from the edge of the universe."
61587183,Dark Scorpion - Chick the Yellow,None,"This card's effect activates after it inflicts battle damage, and its effects are to manipulate cards on the field or in the opponent's deck. It does not start a combo, disrupt the opponent from the hand, extend a combo, break a board proactively, or function as a necessary but undesirable draw. Therefore, it does not fit any of the defined categories.","When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects:
● Target 1 card on the field; return that target to the hand.
● Look at the top card of their Deck, then return it to the top or bottom of the Deck."
75646520,Metal Detector,None,"This card's effect is a negation of Continuous Trap Cards and its activation is conditional on another Continuous Trap Card being activated. It does not inherently start a combo, disrupt the hand, extend plays, break boards, or function as a necessary-but-undesirable card in a deck. Therefore, it does not fit into any of the provided categories.",You can only activate this card when a Continuous Trap Card is activated. Negate all Continuous Trap Cards during the turn this card is activated.
18246479,Battle Steer,None,"The provided text is flavor text and does not describe an actual card effect. Therefore, it cannot be classified into any of the given categories.","A bull monster often found in the woods, it charges enemy monsters with a pair of deadly horns."
63689843,Attack and Receive,None,"This card's activation condition is tied to taking damage, making it reactive rather than proactive for starting combos or disrupting the opponent on their turn. It also doesn't fit the description of an extender, board breaker, or garnet.","You can only activate this card when you take damage to your Life Points. Inflict 700 points of damage to your opponent's Life Points. Also, inflict 300 points of damage to your opponent's Life Points for each ""Attack and Receive"" card in your Graveyard."
94212438,Destiny Board,None,"This card's effect is a win condition, not an activation condition that fits the provided categories. It does not initiate plays, disrupt opponents, extend combos, break boards, or serve as a necessary brick.","When this card and all 4 ""Spirit Message"" cards with different names are placed on your field, you win the Duel. Once per turn, during your opponent's End Phase: Place 1 ""Spirit Message"" card from your hand or Deck in your Spell & Trap Zone face-up, in the proper order of ""I"", ""N"", ""A"", and ""L"". When any ""Spirit Message"" card or ""Destiny Board"" you control leaves the field, send all ""Spirit Message"" cards and ""Destiny Board"" you control to the Graveyard."
65810489,Statue of the Wicked,None,"This card's effect activates when it is destroyed and sent to the Graveyard, which is a triggered effect that occurs after the card has been removed from the field, rather than being activated from the hand or to proactively start plays. It does not fit the definition of a Starter, Handtrap, Extender, Board Breaker, or Garnet.","When this face-down card is destroyed and sent to the Graveyard, Special Summon 1 ""Wicked Token"" (Fiend-Type/DARK/Level 4/ATK 1000/DEF 1000) on your side of the field."
89091579,Basic Insect,None,This card provides flavour text and no effect that activates or contributes to gameplay. It does not fit any of the defined categories.,"Usually found traveling in swarms, this creature's ideal environment is the forest."
82003859,Toll,None,"This effect is a continuous game rule that affects both players and does not fit the activation conditions or strategic roles of any of the defined categories. It is a passive effect that modifies the cost of attacking, rather than a card that is actively played to start combos, disrupt opponents, extend plays, break boards, or act as a necessary brick.",Each player must pay 500 Life Points to declare an attack.
93900406,Mushroom Man #2,None,"This card's effects are entirely detrimental to the player controlling it and do not provide any offensive, defensive, or combo-extending capabilities. They do not fit the activation conditions or strategic roles of any of the defined categories.",A player controlling this monster loses 300 Life Points during each of his/her Standby Phases when this card is face-up on the field. Control of this card is shifted to your opponent by paying 500 Life Points at your own End Phase.
19406822,Kotodama,Board Breaker,"This card's effect allows for the destruction of face-up monsters with the same name on the field, directly addressing and removing established threats on the opponent's board, fitting the role of a board breaker. It does not inherently start or extend your own plays.","If there are face-up monsters with the same name on the field, destroy those monsters. (If a monster is Summoned or flipped face-up that has the same name as a monster that is already face-up on the field, the new face-up monster is destroyed. If they are Summoned or flipped face-up at the same time, they are all destroyed.)"
69122763,Deal of Phantom,None,"This card provides a stat boost based on the number of monsters in the graveyard, but it does not have an activation condition that clearly fits starter, handtrap, extender, board breaker, or garnet. It is a passive buff that requires no specific setup to activate and doesn't directly disrupt or break boards.",Select 1 face-up monster on the field. Increase the selected monster's ATK by 100 points for each monster in your Graveyard during the turn this card is activated. The number of monsters is applied when this card is activated.
89112729,Cyber Saurus,None,"This card is a Fusion Monster, and the provided text only lists its materials, not any of its effects. Without effect text, it cannot be classified into any of the given categories.","""Blast Juggler"" + ""Two-Headed King Rex"""
83746708,Mage Power,None,"This card provides a passive ATK/DEF boost to an equipped monster based on the number of Spell/Trap Cards the controller has. It does not activate a condition, disrupt an opponent, extend plays, break boards, or function as a necessary but undesirable draw like a Garnet.",The equipped monster gains 500 ATK and DEF for each Spell/Trap Card you control.
35565537,Dark Witch,None,The provided text is a descriptive flavor text and does not contain any game mechanics or effect text that would allow for classification into the defined Yu-Gi-Oh! card categories.,A popular creature in mythology that delivers fatal attacks with a sharp spear.
29172562,Steel Ogre Grotto #1,None,This card is flavor text and does not contain any game mechanics or effects that can be classified into the provided categories.,A steel idol worshipped in the Land of Machines.
62473983,Gravekeeper's Chief,Extender,"This card’s effect requires an already-established board (a “Gravekeeper’s” monster) to utilize, furthering a combo after a play has begun, aligning with the definition of an extender.","You can only control 1 face-up ""Gravekeeper's Chief"". Your GY is unaffected by ""Necrovalley"". When this card is Tribute Summoned: You can target 1 ""Gravekeeper's"" monster in your GY; Special Summon that target."
80741828,Witch's Apprentice,None,"This card has a continuous effect that boosts or weakens monsters based on their attribute. It does not have a specific activation condition to begin a combo, disrupt the opponent, extend plays, break boards, or serve as a necessary but undesirable draw. Therefore, it does not fit into any of the defined categories.","As long as this card remains face-up on the field, increase the ATK of all DARK monsters by 500 points and decrease the ATK of all LIGHT monsters by 400 points."
8951260,Respect Play,Handtrap,"The effect of this card can be activated from the hand during either player's turn, and its primary function is to force the opponent to reveal their hand. This disruption, performed from the hand without needing to be on the field, aligns with the definition of a handtrap.","During their respective turns, each player must show their opponent their hand."
32807846,Reinforcement of the Army,Starter,"This card directly adds another monster from the Deck to the hand, which is a common starting point for many combos and can be activated on its own to make meaningful progress.",Add 1 Level 4 or lower Warrior monster from your Deck to your hand.
84686841,King Fog,None,"The provided text is flavor text and does not contain any card effect. Therefore, it cannot be classified into any of the given categories.",A fiend that dwells in a blinding curtain of smoke.
93343894,Water Magician,None,"The provided text describes a flavor effect and lacks a clear game mechanic or activation condition that would fit any of the defined categories (Starter, Handtrap, Extender, Board Breaker, Garnet). It does not appear to be a playable Yu-Gi-Oh! card effect as described.",This monster swamps an opponent with an almost endless supply of water.
99351431,The Secret of the Bandit,None,"This card's effect activates during a specific phase (Main Phase 1) and targets a monster on the field to inflict additional discard effects based on battle damage. It does not fit the criteria of a Starter, Handtrap, Extender, Board Breaker, or Garnet as it requires specific field conditions and does not directly initiate a combo, disrupt an opponent from hand, extend plays, break a board, or serve as a necessary brick.","This card can only be activated during Main Phase 1. Select 1 face-up monster on the field. Each time the selected monster inflicts Battle Damage to your opponent's Life Points this turn, your opponent discards 1 random card."
62279055,Magic Cylinder,Handtrap,"This card's effect can be activated during the opponent's turn to disrupt their offensive plays by negating an attack, which aligns with the disruptive role of a handtrap.","When an opponent's monster declares an attack: Target the attacking monster; negate the attack, and if you do, inflict damage to your opponent equal to its ATK."
42431843,Ancient Brain,None,The provided text is flavor text and does not describe any card effect that would allow for classification into the given categories.,A fallen fairy that is powerful in the dark.
78783370,Barrel Behind the Door,Handtrap,"This card's effect can be activated from the hand when damage is about to be inflicted to the player, allowing them to redirect that damage to the opponent, disrupting the opponent's strategy outside of the player's own turn.",Activate only when a card's effect that would inflict damage to you is activated. Your opponent takes the damage instead.
76862289,Yamata Dragon,None,"This card's effect triggers upon inflicting battle damage and drawing cards, but it doesn't inherently start a combo, disrupt an opponent from hand, extend a play, break a board, or function as a necessary-but-undesirable brick. Its primary function is drawing cards based on battle damage, which doesn't align with the defined categories.","This card cannot be Special Summoned. This card returns to its owner's hand during the End Phase of the turn it is Normal Summoned or flipped face-up. When this card inflicts Battle Damage to your opponent, draw cards until you have 5 cards in your hand."
21598948,Fairy Box,Handtrap,"This card's effect can be activated during the opponent's Battle Phase in response to an attack, allowing for direct disruption of the opponent's plays from the hand, fitting the definition of a handtrap.","When your opponent's monster declares an attack: Toss a coin and call it. If you call it right, the attacking monster's ATK becomes 0 until the end of the Battle Phase. During each of your Standby Phases, pay 500 Life Points or destroy this card."
73001017,Silpheed,None,"This card's effect triggers upon destruction by battle, and its summoning condition is a simple cost rather than a combo enabler or disruption. It doesn't fit the proactive or reactive roles of the defined categories.","This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 WIND monster in your Graveyard. When this card is destroyed as a result of battle and sent to the Graveyard, your opponent discards 1 random card from their hand."
1641882,Fusionist,None,"This card is a Fusion Monster. Its effect is to be treated as ""Harpie Lady"" while on the field. It does not have an activation condition that fits the definitions of Starter, Handtrap, Extender, Board Breaker, or Garnet. Its primary function is as a monster that can be summoned and potentially have its ATK/DEF modified by other card effects that support ""Harpie Lady,"" but it doesn't inherently start plays, disrupt hands, extend combos, break boards, or act as a necessary brick for another card's engine.","""Petit Angel"" + ""Mystical Sheep #2"""
40320754,Lord Poison,Extender,"This card can only be activated after it has been sent to the Graveyard, typically from a previous play or effect, allowing for further combo extension by Special Summoning another monster.","If this card is destroyed by battle and sent to the Graveyard: Target 1 Plant-Type monster in your Graveyard, except ""Lord Poison""; Special Summon that target."
97642679,Dark Master - Zorc,None,"This card's effect is a gamble that doesn't reliably advance a combo or disrupt the opponent. It doesn't fit the criteria for a starter, handtrap, extender, board breaker, or garnet.","You can Ritual Summon this card with ""Contract with the Dark Master"". Once per turn: You can roll a six-sided die, then destroy all monsters your opponent controls if you roll 1 or 2, destroy 1 monster your opponent controls if you roll 3, 4 or 5, or destroy all monsters you control if you roll 6."
13723605,Man-Eating Treasure Chest,Handtrap,"The card’s effect – disrupting the opponent by attacking them – is a reactive, disruptive effect, fitting the definition of a handtrap that can be activated from the hand during either player’s turn to disrupt plays.",A monster disguised as a treasure chest that is known to attack the unwary adventurer.
34193084,Fear from the Dark,Handtrap,"This card can be activated from the hand when an opponent's card effect sends it to the Graveyard, allowing for disruption during the opponent's turn and fitting the definition of a handtrap.",When this card is sent from your hand or Deck to your Graveyard by an opponent's card effect: Special Summon this card.
62762898,Parrot Dragon,None,"The provided text is a descriptive phrase and not the full text of a Yu-Gi-Oh! card, making it impossible to determine its effect activation condition or strategic role.",A dragon from the cartoons that's more dangerous than it appears to be.
56283725,Kumootoko,None,"The provided text is a flavor description and does not contain any card effects. Therefore, it cannot be classified into any of the given categories based on its activation condition or strategic role.","A massive, intelligent spider that traps enemies with webbing."
44656491,Messenger of Peace,None,"This card's effect does not activate based on a specific condition related to combo starters, handtraps, extenders, board breakers, or garnets. Its passive restriction on monster attacks and self-destruction clause don't align with any of the defined strategic roles.","Monsters with 1500 or more ATK cannot declare an attack. Once per turn, during your Standby Phase, pay 100 LP or destroy this card."
64047146,Horn of the Unicorn,None,"This card provides a simple ATK/DEF boost and a graveyard-to-deck recursion effect. It doesn't initiate combos, disrupt the opponent, extend plays, break boards, or act as a necessary but undesirable draw. It's a generic Equip Spell with utility but no defined strategic role within the provided categories.",The equipped monster gains 700 ATK and DEF. When this card is sent from the field to the Graveyard: Return it to the top of the Deck.
63308047,Terra the Terrible,None,The provided text is a flavor description and does not contain any card effects that can be analyzed to fit the defined categories.,"Known as a swamp dweller, this creature is a minion of the dark forces."
73051941,Sand Stone,None,The provided text appears to be flavor text or a description of the monster's appearance and does not contain any game effects that can be classified into the given categories.,"Appears from underground and attacks with long, snake-like tentacles."
57882509,Mask of Weakness,None,"This card's effect is a simple ATK reduction that doesn't fit the criteria for any of the defined categories. It's not a starter, handtrap, extender, board breaker, or a garnet. It is a common combat trick that doesn't inherently advance a strategy or disrupt in a significant, category-defining way.",Target 1 attacking monster; that target loses 700 ATK until the end of this turn.
63391643,Thousand Knives,Extender,"This card's effect requires another specific card, ""Dark Magician,"" to be on the field to activate. This means it cannot be used to start a play but can extend existing plays or follow-up once ""Dark Magician"" is established.","If you control ""Dark Magician"": Target 1 monster your opponent controls; destroy that target."
